balls_remaining,runs_needed,wickets_left,rrr,target_score,pressure
2,2,1,6.0,188,9.178187283816133
88,104,10,7.090909090909092,140,2.781806996674617
26,123,3,28.384615384615387,206,10.0
5,84,1,100.80000000000001,217,10.0
71,95,7,8.028169014084508,208,5.193459777806581
18,1,2,0.3333333333333333,151,6.613560584010638
20,4,3,1.2000000000000002,217,6.545292144616661
53,65,5,7.3584905660377355,158,6.65381038547619
1,77,1,462.0,237,10.0
35,102,4,17.485714285714284,199,10.0
112,197,10,10.553571428571429,204,2.8790727121019293
78,101,9,7.76923076923077,139,3.8907615423913033
42,31,7,4.428571428571429,219,4.7295327199226165
77,113,8,8.805194805194805,182,5.675827626032181
12,9,3,4.5,220,7.314939656293146
69,122,4,10.608695652173914,208,7.474804790813662
47,34,5,4.340425531914894,138,4.965732684402528
91,184,7,12.131868131868131,232,5.369052485229285
97,176,9,10.88659793814433,240,3.082634495110822
69,104,6,9.043478260869566,193,5.441963988580569
77,81,8,6.311688311688312,172,3.84195226337835
56,62,6,6.642857142857143,177,5.430948787872868
35,107,4,18.34285714285714,235,10.0
39,119,5,18.307692307692307,229,9.474595636932397
37,1,5,0.16216216216216217,184,4.355753114162663
35,78,4,13.371428571428572,139,8.9080467712466
116,138,10,7.137931034482759,142,2.1945105353329453
41,122,6,17.853658536585364,212,9.760652591795953
88,120,6,8.181818181818182,193,4.6254467736008245
24,12,4,3.0,206,6.082252591892983
74,113,8,9.162162162162161,161,4.649212418813683
36,100,2,16.666666666666664,194,10.0
45,37,2,4.933333333333334,136,7.456924212639905
44,74,4,10.090909090909092,185,8.297335983112603
35,10,4,1.7142857142857142,165,6.405326188284255
100,198,8,11.879999999999999,224,4.997872532451021
80,129,10,9.675,224,3.7097065867781454
47,32,3,4.085106382978723,163,5.664520824851193
94,114,10,7.276595744680852,168,2.5538453504604104
42,15,4,2.142857142857143,234,5.166740892160002
32,56,5,10.5,177,7.58753762631669
19,1,2,0.3157894736842105,120,6.485096186701299
40,20,3,3.0,223,6.25280393032551
4,72,2,108.0,167,10.0
30,1,2,0.2,196,6.080993027761088
40,21,6,3.1500000000000004,209,4.5428071709942195
109,173,10,9.522935779816514,184,2.7363060135028148
22,33,3,9.0,163,8.142548019782852
30,93,3,18.6,154,10.0
21,1,3,0.2857142857142857,125,6.010148828079318
102,126,8,7.411764705882353,140,3.0293993170607973
119,122,9,6.15126050420168,123,2.2231871930649088
3,43,1,86.0,235,10.0
17,16,1,5.647058823529411,196,8.164322000248148
29,73,3,15.103448275862068,176,9.408690387770214
72,122,6,10.166666666666666,176,5.766375577742038
52,58,6,6.6923076923076925,234,5.720642852723919
92,98,7,6.391304347826088,138,4.513691486036385
109,195,9,10.73394495412844,206,3.6375666812765335
82,138,8,10.097560975609756,229,3.7118357779775017
8,45,1,33.75,195,10.0
113,192,10,10.194690265486726,198,2.506244047779183
99,142,10,8.606060606060606,178,3.5660967781178656
29,9,2,1.8620689655172415,147,7.196249617041245
11,19,3,10.363636363636363,232,9.096822441823576
100,148,8,8.879999999999999,185,4.329522559504855
9,18,1,12.0,131,10.0
18,1,4,0.3333333333333333,177,5.129554589616536
97,111,8,6.865979381443299,138,3.444762040651181
83,147,9,10.626506024096386,234,4.837285839761312
58,51,3,5.275862068965517,151,7.118336290276654
95,103,9,6.505263157894737,122,3.6286637091358847
107,151,9,8.46728971962617,164,4.422933700047927
108,117,9,6.5,123,3.245899770292711
38,57,3,9.0,149,8.381679050938551
50,44,5,5.28,221,5.271352504420957
105,202,8,11.542857142857143,234,4.926804557393263
77,112,10,8.727272727272727,166,2.2347005018175454
65,151,6,13.938461538461539,234,6.930184317068805
15,1,1,0.4,240,6.512788586007657
82,103,7,7.536585365853659,169,4.757022858757085
98,182,10,11.142857142857142,207,3.160912024246026
106,183,9,10.358490566037736,218,3.6022321580717986
27,97,3,21.555555555555557,177,10.0
66,94,4,8.545454545454547,153,7.349258035371186
80,117,5,8.774999999999999,210,6.468873119600729
113,202,8,10.725663716814159,218,4.683008961477783
64,80,4,7.5,196,6.5116335830008225
65,105,8,9.692307692307693,189,5.270475785588794
94,169,7,10.787234042553191,221,4.932107039815141
54,116,5,12.88888888888889,232,7.446495002936136
111,153,9,8.27027027027027,164,3.4838843092287597
49,32,4,3.9183673469387754,218,5.2633744754374305
10,78,2,46.8,206,10.0
66,62,2,5.636363636363637,135,5.9965951842109915
1,1,1,6.0,125,9.770451101341786
52,33,8,3.8076923076923075,189,3.3330159434091957
95,187,8,11.810526315789474,233,5.46835280263446
111,135,10,7.297297297297297,141,2.19518570323487
76,90,5,7.105263157894736,139,5.6377425871035936
49,68,7,8.326530612244898,146,5.692828356721574
102,205,9,12.058823529411764,225,4.183945324718023
62,69,8,6.677419354838709,215,4.583553604823271
11,1,2,0.5454545454545454,203,6.754368902003634
100,106,8,6.36,131,3.1225664210223787
18,23,2,7.666666666666666,181,8.720541771356254
19,58,1,18.315789473684212,211,10.0
72,104,9,8.666666666666666,195,2.7877744251559053
18,1,1,0.3333333333333333,216,7.509504667487353
115,214,10,11.165217391304347,224,3.438138228870965
9,1,1,0.6666666666666666,224,7.9681179869011824
32,70,2,13.125,233,9.313915473512784
49,61,3,7.469387755102041,216,6.935142775739457
96,121,9,7.5625,145,3.5693375712908226
4,1,1,1.5,145,7.889535042372523
75,109,7,8.72,198,4.59073629764908
21,11,1,3.1428571428571432,185,7.944806885861655
101,95,9,5.643564356435643,123,3.6013929494842527
28,1,4,0.21428571428571427,145,4.884519949248463
48,43,5,5.375,201,5.242733210616718
30,56,2,11.2,199,9.474262038836281
30,60,5,12.0,187,7.473999440987614
20,79,4,23.700000000000003,214,10.0
52,43,5,4.961538461538462,167,5.452469684797325
100,164,8,9.84,182,5.260080029916464
57,47,3,4.947368421052632,189,6.1548786854441815
30,83,5,16.6,157,9.11251746096837
52,55,3,6.346153846153847,203,7.075964973987355
100,186,8,11.16,227,4.7159785160337595
42,96,5,13.714285714285714,165,7.977586147819721
100,139,10,8.34,159,3.5932803150573487
14,1,2,0.42857142857142855,173,6.6193288086822974
46,51,4,6.6521739130434785,213,6.857406547081931
50,43,2,5.16,126,6.501272687895287
17,84,3,29.647058823529413,167,10.0
46,57,1,7.434782608695652,124,7.870389750552169
50,70,4,8.399999999999999,120,7.154565543192636
45,84,4,11.2,240,8.74656688530896
94,205,10,13.085106382978724,232,3.589206042487364
38,25,5,3.947368421052632,182,5.83657257318599
105,113,10,6.457142857142857,128,1.3736384839650504
55,107,6,11.672727272727274,233,7.561420034076747
58,77,6,7.965517241379311,224,5.452453724928169
97,123,9,7.608247422680412,147,2.8491971271839853
61,39,8,3.836065573770492,132,3.548591487658424
15,1,3,0.4,200,7.191662142987501
11,1,3,0.5454545454545454,233,5.964749403147247
17,1,1,0.3529411764705882,219,6.415629925306895
88,88,8,6.0,140,2.6326058490767474
87,112,7,7.724137931034482,130,4.686885293462663
53,49,5,5.547169811320755,213,4.704147883778579
89,126,8,8.49438202247191,153,5.443280516895193
116,180,10,9.310344827586206,185,2.1768019840089776
84,100,6,7.142857142857142,134,4.482922775000896
80,99,7,7.425000000000001,123,4.216659901300622
23,31,5,8.08695652173913,228,7.6537753621926665
85,90,8,6.352941176470589,146,3.7073174583548605
31,1,3,0.1935483870967742,122,5.595885945692516
38,80,4,12.631578947368421,129,8.660557048362886
43,91,2,12.697674418604652,145,9.524356878494507
62,74,5,7.161290322580646,201,5.815633039401054
32,32,2,6.0,230,8.386640045120517
26,1,4,0.23076923076923078,184,6.868254869389601
86,144,10,10.046511627906977,174,3.407355567622281
2,7,2,21.0,236,10.0
44,101,7,13.772727272727273,228,6.952790604988189
39,85,3,13.076923076923077,164,10.0
69,91,4,7.91304347826087,202,6.398140508812892
81,161,6,11.925925925925926,221,6.212929906709986
43,18,3,2.511627906976744,127,6.609365368252829
104,103,10,5.9423076923076925,127,1.985381133104575
77,141,6,10.987012987012987,178,6.7943709771982945
50,39,5,4.68,171,5.280542343282494
31,3,5,0.5806451612903225,238,3.6254998485825416
54,47,3,5.222222222222222,136,6.989104366911424
21,31,3,8.857142857142858,232,8.981292592437562
105,160,10,9.142857142857142,178,2.761917248756344
52,87,3,10.038461538461538,167,8.176915835124994
18,117,1,39.0,218,10.0
31,12,3,2.32258064516129,156,5.8365944747398215
63,82,5,7.80952380952381,121,5.5612974762812435
88,148,8,10.090909090909092,224,4.452099452909513
11,1,2,0.5454545454545454,170,7.114876772743137
94,126,10,8.042553191489361,165,2.2376810167019543
30,52,5,10.4,139,7.465572704879201
34,57,2,10.058823529411764,227,8.603404918350972
109,211,7,11.614678899082568,232,5.136878486435868
95,138,6,8.715789473684211,157,5.714588976331056
15,1,1,0.4,123,7.267768789764748
28,89,3,19.07142857142857,230,10.0
72,156,4,13.0,198,8.21684449964547
91,209,9,13.78021978021978,237,4.755504824226145
20,1,2,0.30000000000000004,181,7.089443221946945
94,165,7,10.53191489361702,227,5.307980055607094
17,1,1,0.3529411764705882,199,7.50067950931027
9,1,3,0.6666666666666666,164,6.680042977056594
42,22,4,3.1428571428571432,161,5.456987300307714
17,1,1,0.3529411764705882,122,6.791868614906267
85,146,7,10.305882352941175,195,5.276624093441471
18,18,2,6.0,126,8.369947460301674
111,147,10,7.945945945945946,157,2.788409475816146
12,1,1,0.5,131,7.1548102456219524
103,114,7,6.640776699029126,140,4.098425059267886
66,179,5,16.272727272727273,236,7.577180595254862
39,3,5,0.46153846153846156,167,4.888117799733126
68,84,7,7.411764705882353,187,5.949148014342386
2,1,2,3.0,126,7.591473845743064
116,164,10,8.482758620689655,167,2.8897074810559555
26,65,2,15.0,168,10.0
112,199,8,10.660714285714285,218,5.202794377685988
83,103,6,7.445783132530121,130,4.427050903735369
16,37,2,13.875,158,10.0
78,146,8,11.23076923076923,217,5.4769243122056865
116,174,9,9.0,183,3.0998223478393494
71,124,8,10.47887323943662,174,5.6452923217502455
33,30,2,5.454545454545454,198,7.993734361161427
13,51,2,23.538461538461537,154,10.0
101,116,9,6.89108910891089,136,3.908585244410264
91,104,7,6.857142857142857,151,3.5300115931687834
91,163,9,10.747252747252748,202,4.839703309943723
102,172,9,10.117647058823529,215,3.899244636003563
50,35,5,4.199999999999999,130,5.320974801845075
68,61,7,5.382352941176471,136,4.304993761239441
28,1,2,0.21428571428571427,221,7.0357941896172225
115,163,9,8.504347826086956,169,2.5008015195339515
45,137,3,18.266666666666666,206,10.0
74,99,6,8.027027027027028,154,5.851623125870289
13,1,1,0.46153846153846156,151,7.114372117976778
84,132,6,9.428571428571429,170,5.726595424576196
95,102,10,6.442105263157895,125,2.2199371564247716
65,71,4,6.553846153846154,155,5.77185821867694
115,141,10,7.356521739130435,145,1.54674436457183
95,169,10,10.673684210526316,236,3.3280921415380385
108,188,10,10.444444444444445,198,3.015136009451596
109,113,10,6.220183486238533,126,2.53515377342519
20,84,4,25.200000000000003,209,10.0
103,165,9,9.611650485436893,182,3.7022329550277995
18,1,2,0.3333333333333333,169,6.662501111340317
72,114,6,9.5,232,6.16612382413008
37,23,4,3.72972972972973,189,5.800698875091754
19,1,2,0.3157894736842105,188,7.43562107287269
24,51,5,12.75,223,8.032383715666333
75,100,8,8.0,208,4.205250099091831
105,132,9,7.542857142857143,154,2.039483436924778
82,98,9,7.170731707317072,136,4.029171802894105
3,51,1,102.0,122,10.0
27,1,2,0.2222222222222222,166,6.872877175670783
38,83,5,13.105263157894736,154,8.511071469879688
51,119,5,14.0,187,7.904201264189723
19,1,2,0.3157894736842105,237,5.7598918231804985
55,98,6,10.690909090909091,195,6.403944137889887
9,94,1,62.66666666666667,231,10.0
41,98,4,14.341463414634145,217,9.417410958773758
47,75,5,9.574468085106382,233,6.609327929649369
10,55,1,33.0,143,10.0
104,173,8,9.980769230769232,209,3.4308992468294117
7,1,2,0.8571428571428571,141,6.5502729157340305
29,89,3,18.413793103448278,206,10.0
44,29,3,3.954545454545454,181,6.035774194371858
89,151,10,10.179775280898877,225,2.604213914718527
68,90,6,7.9411764705882355,165,5.634349759420861
9,15,1,10.0,185,9.442263583555178
59,44,3,4.474576271186441,134,7.140185026195405
30,1,3,0.2,192,6.066072864535825
48,118,6,14.75,238,7.306028125162568
6,19,1,19.0,207,10.0
105,204,10,11.657142857142857,218,2.829389722633331
69,86,6,7.478260869565217,129,5.125168146197201
94,136,7,8.680851063829788,179,4.543007536635947
22,29,3,7.909090909090908,182,8.38143550725918
64,121,7,11.34375,237,5.920479136825546
51,61,6,7.1764705882352935,194,6.338647256263017
105,161,8,9.200000000000001,184,3.2909179290410577
110,207,10,11.290909090909091,226,3.3832901528452464
93,84,8,5.419354838709677,120,3.3379828892248256
76,127,8,10.026315789473685,181,4.868230111162589
103,176,8,10.252427184466018,208,4.108593218596422
60,93,7,9.3,175,5.350249103641852
40,60,5,9.0,239,7.1326935155112405
77,148,4,11.532467532467532,198,7.768219550036862
40,51,1,7.6499999999999995,135,8.963990713704208
107,182,8,10.205607476635514,208,4.931944938270755
16,100,1,37.5,227,10.0
95,155,8,9.789473684210526,199,4.868414316246465
104,124,10,7.153846153846153,143,2.774223612954138
45,12,6,1.6,123,4.342792096313598
55,82,3,8.945454545454545,122,8.181799175403302
21,1,1,0.2857142857142857,152,7.348278658416503
83,103,7,7.445783132530121,191,4.598034857400491
37,30,7,4.864864864864865,167,4.767563030735894
116,197,8,10.189655172413794,207,4.103740590488021
104,218,7,12.576923076923077,239,5.158196354747833
68,56,7,4.9411764705882355,154,3.758225106553422
115,180,10,9.391304347826088,185,3.0786044730283435
24,12,6,3.0,210,5.870487472322159
53,49,6,5.547169811320755,234,3.965325012559308
24,23,4,5.75,173,6.636828654826318
107,154,10,8.635514018691588,183,2.4086589539901433
40,57,3,8.55,202,7.9794677448277405
96,193,9,12.0625,221,3.780938817530421
85,83,9,5.858823529411764,139,2.7512497393465334
33,18,2,3.2727272727272725,143,6.579103621409134
114,221,10,11.631578947368421,229,3.2761838476390217
77,110,8,8.571428571428571,231,4.430552665668824
89,180,9,12.134831460674157,213,5.007423954591635
53,44,3,4.981132075471699,181,6.712531406322887
45,80,3,10.666666666666666,154,7.401705265675167
57,110,8,11.578947368421053,182,5.258457106238268
46,11,7,1.4347826086956523,124,4.737274965485543
12,1,1,0.5,215,7.2787796752961595
41,52,3,7.609756097560975,151,7.561435110198851
108,104,9,5.777777777777778,122,2.552186260193627
88,84,8,5.7272727272727275,121,3.880841383734741
93,160,8,10.32258064516129,233,4.3973249116605455
113,127,9,6.743362831858407,135,2.250538429114485
7,19,1,16.285714285714285,199,10.0
85,115,6,8.117647058823529,169,5.743701247141256
49,116,3,14.204081632653061,225,9.267993598208083
5,55,1,66.0,159,10.0
51,137,8,16.11764705882353,199,7.377373475863887
110,162,10,8.836363636363636,180,2.9867449292490953
52,72,4,8.307692307692307,211,6.622995736049113
119,184,10,9.277310924369749,185,1.3598159897192539
104,216,9,12.461538461538463,236,3.7311433770302926
32,73,4,13.6875,212,8.920175368242969
46,61,4,7.956521739130434,183,7.119992731849105
91,143,9,9.428571428571429,212,3.8959473573816967
20,70,2,21.0,175,10.0
79,174,5,13.215189873417723,240,7.398798445447274
109,205,10,11.284403669724771,216,3.3902511965758566
85,98,9,6.917647058823529,153,3.557838887938809
87,106,7,7.310344827586207,150,4.640437399042333
9,1,2,0.6666666666666666,183,6.359451507234126
4,78,1,117.0,204,10.0
79,125,7,9.49367088607595,155,4.535684554615109
27,1,4,0.2222222222222222,200,4.577398364148897
53,151,4,17.09433962264151,236,9.10578635597031
102,108,10,6.352941176470589,136,2.158953600731632
97,171,9,10.577319587628866,202,2.9387240244232125
118,221,10,11.23728813559322,223,3.0156473981497305
96,109,8,6.8125,136,4.134509430136336
6,1,2,1.0,168,7.638859141944682
45,51,3,6.8,145,7.770495192990957
107,195,9,10.934579439252337,219,3.804551794163459
87,86,8,5.931034482758621,136,3.7589629169938235
62,110,4,10.64516129032258,169,7.847177991116207
105,157,9,8.971428571428572,189,2.935504833318402
82,129,7,9.439024390243903,217,5.40554037928635
32,73,5,13.6875,146,7.561909936802012
17,1,2,0.3529411764705882,229,5.621076002569243
13,53,4,24.46153846153846,176,10.0
100,160,8,9.600000000000001,197,4.388410205004921
18,1,2,0.3333333333333333,124,6.320096053276814
55,75,4,8.181818181818182,193,6.824926200498502
96,165,8,10.3125,225,3.4455666360109025
6,61,1,61.0,121,10.0
103,202,8,11.766990291262136,236,4.904900528917333
106,114,10,6.452830188679245,137,1.7350924356092141
87,166,10,11.448275862068964,215,3.8204675221239044
8,7,1,5.25,153,8.620148786182932
92,165,9,10.76086956521739,226,4.980167960650286
59,67,4,6.813559322033899,228,6.514139993797126
13,1,2,0.46153846153846156,129,6.503209308707044
95,170,8,10.736842105263158,239,4.848097406791815
64,117,4,10.96875,197,8.084718519444882
109,192,10,10.568807339449542,207,2.6676054936352185
82,101,6,7.390243902439025,130,4.757705893795326
81,184,6,13.62962962962963,225,7.367658890427034
75,162,6,12.96,215,7.2615150371615975
81,145,8,10.74074074074074,183,5.547134802302696
109,138,9,7.5963302752293576,145,2.8091387923015967
49,125,5,15.306122448979592,186,8.410328416759654
38,41,2,6.473684210526316,132,7.2541412556154015
64,66,4,6.1875,180,6.34125047422052
119,195,10,9.831932773109244,195,2.8501549886467252
30,115,1,23.0,187,10.0
11,63,1,34.36363636363637,157,10.0
33,42,4,7.636363636363637,151,7.201951944749206
86,88,6,6.1395348837209305,132,4.806489107864321
85,161,7,11.36470588235294,197,5.054130890566426
52,42,6,4.846153846153847,155,4.251675719865743
53,85,4,9.622641509433963,140,6.844203949719222
39,7,5,1.0769230769230769,178,4.640070059912751
96,119,8,7.4375,147,4.034615878564948
4,45,3,67.5,227,10.0
1,95,1,570.0,222,10.0
106,157,10,8.88679245283019,184,1.7799758056741164
50,76,9,9.120000000000001,212,5.161141974759402
84,115,8,8.214285714285715,163,3.8871020144680375
6,1,2,1.0,128,6.968863957245163
42,28,5,4.0,208,5.956806320186315
60,71,3,7.1,166,6.694340321185974
85,96,6,6.776470588235294,130,5.474001880493798
96,110,9,6.875,152,3.4697528711584895
48,25,4,3.125,146,5.344793230862717
74,156,7,12.648648648648647,212,5.803409288854774
116,138,9,7.137931034482759,145,1.956961181176482
54,61,7,6.777777777777777,122,5.01247992207447
69,67,5,5.826086956521739,184,5.406706218150661
21,99,4,28.285714285714285,194,10.0
99,116,9,7.03030303030303,146,3.1137266165706965
66,94,8,8.545454545454547,167,4.857368940702576
32,96,4,18.0,154,10.0
87,150,8,10.344827586206897,173,3.986650629455224
116,194,10,10.034482758620689,202,2.959901151849544
114,224,10,11.789473684210526,240,3.8622346295761485
104,154,9,8.884615384615385,183,3.424808207064264
91,177,8,11.67032967032967,224,5.553582093990603
85,114,6,8.047058823529412,151,6.022363156094218
58,126,5,13.03448275862069,206,7.3689357132757705
78,141,7,10.846153846153847,174,5.377900276497855
85,161,6,11.36470588235294,208,5.999869913623682
12,52,3,26.0,206,10.0
104,116,8,6.6923076923076925,140,4.180147214978581
106,142,9,8.037735849056602,155,3.961512631863703
117,164,10,8.410256410256409,166,2.068903739770776
105,178,9,10.17142857142857,191,4.271462732163983
18,39,4,13.0,236,9.093087016708063
117,195,10,10.0,201,2.8823429569510353
90,150,7,10.0,197,4.829624901148585
73,98,5,8.054794520547945,224,6.095805924867006
20,78,1,23.4,142,10.0
100,112,10,6.720000000000001,125,2.4516368813057716
115,160,10,8.347826086956522,170,3.2096765069626714
46,61,5,7.956521739130434,212,6.259752670909232
17,30,3,10.588235294117647,220,9.251950029542899
95,125,8,7.894736842105264,173,4.185301198919569
47,72,8,9.191489361702128,239,5.371925042316053
12,1,2,0.5,161,6.889508333134125
108,198,8,11.0,229,3.97827241853915
33,70,4,12.727272727272727,206,9.029906053234455
8,74,2,55.5,205,10.0
115,129,9,6.730434782608695,132,2.3667373808202647
88,100,8,6.818181818181818,126,3.5584308865698744
31,28,3,5.419354838709677,170,7.8561497960655045
54,46,7,5.111111111111111,217,4.9289213041392985
70,85,4,7.285714285714285,178,6.726724915582848
40,96,4,14.399999999999999,157,9.375815658295716
116,137,9,7.086206896551724,139,3.0991851181586076
21,21,1,6.0,240,9.385620162671467
110,181,10,9.872727272727273,190,2.7779882986203517
41,85,2,12.439024390243903,214,8.239138915929736
68,74,7,6.529411764705882,163,4.0093562244445184
3,1,1,2.0,179,8.610754044932117
18,19,2,6.333333333333334,203,8.141614069157217
63,60,5,5.7142857142857135,123,5.520927315148591
57,147,6,15.473684210526315,225,7.050459602736145
24,22,7,5.5,150,5.909327118464768
82,138,8,10.097560975609756,226,4.708567470911215
81,137,8,10.148148148148149,218,4.366680815491614
119,231,10,11.647058823529411,233,2.876351118377419
77,87,7,6.779220779220779,156,4.7679733623142315
112,125,10,6.696428571428571,131,2.1419442578395187
74,152,3,12.324324324324323,217,8.345551761852976
85,189,6,13.341176470588236,228,5.905028590335425
27,29,4,6.444444444444445,228,7.276872706115942
109,215,9,11.8348623853211,225,3.407941029339442
65,70,4,6.461538461538462,170,7.130214202022742
84,90,8,6.428571428571429,133,4.795496859146401
36,1,6,0.16666666666666666,203,3.67748471664114
28,1,3,0.21428571428571427,120,7.013742209640149
45,26,5,3.4666666666666663,120,5.654657681226991
117,166,9,8.512820512820513,168,2.432523896231566
12,6,2,3.0,189,7.694904517132374
73,137,7,11.26027397260274,203,6.143378700413857
99,120,10,7.272727272727273,134,1.9577631823547637
84,166,6,11.857142857142858,225,6.7236411406203045
28,1,4,0.21428571428571427,195,5.148211851298865
47,21,5,2.6808510638297873,196,3.9359596890865953
18,98,2,32.66666666666667,200,10.0
80,159,6,11.925,220,6.695638812229943
50,72,5,8.64,196,6.295440927252592
4,1,2,1.5,231,7.509951796854526
87,158,9,10.89655172413793,228,5.177424938203646
114,207,10,10.894736842105264,214,3.479389352179991
52,57,3,6.5769230769230775,133,7.433694916779356
87,129,5,8.896551724137932,205,5.421448777700681
57,46,6,4.842105263157895,135,4.3879411841131235
112,209,9,11.196428571428571,226,3.5385425554704915
103,172,10,10.019417475728154,211,2.652728325337544
11,1,1,0.5454545454545454,179,7.176340322351979
18,43,1,14.333333333333332,146,10.0
95,176,9,11.11578947368421,222,3.9300442191064127
43,107,3,14.930232558139535,184,9.799707538791473
49,115,5,14.081632653061225,182,8.086178526850222
62,86,5,8.322580645161292,147,6.477626815719592
76,176,7,13.894736842105264,216,5.834838765393989
43,75,4,10.465116279069768,156,7.2649175192453495
4,1,2,1.5,170,7.293583150441311
108,177,9,9.833333333333332,187,3.475853237576957
24,1,2,0.25,233,6.9390554754594085
41,48,2,7.024390243902438,128,8.222299014843083
92,95,7,6.195652173913043,135,3.2103921554206893
86,137,7,9.55813953488372,216,4.587011601872101
107,198,9,11.102803738317757,233,3.2505953525243365
24,52,2,13.0,135,10.0
64,101,6,9.46875,238,6.230704862597892
96,141,9,8.8125,184,3.921918439114582
103,176,7,10.252427184466018,196,4.158780795550145
25,23,5,5.5200000000000005,240,6.987711450387279
4,1,1,1.5,212,8.225330136423073
81,64,5,4.7407407407407405,123,4.821230637775228
26,1,2,0.23076923076923078,131,5.526334559194092
33,35,2,6.363636363636363,144,8.278207713535418
2,1,1,3.0,125,7.879698957982101
44,28,4,3.8181818181818183,121,5.259787389626622
28,1,1,0.21428571428571427,170,7.248943924150995
62,95,3,9.193548387096774,171,7.5839176575011615
112,132,10,7.071428571428571,145,2.8983570124987468
30,43,1,8.6,135,8.397456490117545
71,109,6,9.211267605633802,145,4.727641132343499
90,101,9,6.733333333333333,157,2.978674519299919
36,85,4,14.166666666666668,227,9.666122370499062
17,64,1,22.588235294117645,176,10.0
62,66,5,6.387096774193548,235,6.030493047625673
86,165,7,11.511627906976745,236,5.454201889500474
89,153,5,10.314606741573034,238,5.651340200160942
85,115,5,8.117647058823529,186,5.990302010766417
42,89,2,12.714285714285715,221,9.551211961588532
104,219,8,12.634615384615385,235,4.197355124812897
95,157,8,9.91578947368421,219,4.3378536389391265
62,138,8,13.354838709677418,197,6.406943373994091
62,92,3,8.903225806451612,200,7.54709675645774
32,98,2,18.375,213,10.0
109,189,10,10.403669724770642,207,2.4885672310607188
90,152,9,10.133333333333333,211,4.661410400471411
97,127,9,7.855670103092784,167,3.513084391408428
79,174,5,13.215189873417723,238,7.5673010581096944
50,32,6,3.84,123,5.5528139133161645
15,1,1,0.4,160,7.376935679112755
109,203,10,11.174311926605505,222,3.318184812633548
14,1,2,0.42857142857142855,120,6.719710771630587
47,135,5,17.23404255319149,194,9.11268731252604
42,95,4,13.571428571428571,174,8.877501675430931
67,109,5,9.761194029850746,182,6.465805578784507
103,123,10,7.16504854368932,150,2.3033565276715198
82,140,10,10.24390243902439,194,4.34610529520428
85,95,8,6.705882352941177,160,4.201274365398442
9,80,2,53.333333333333336,228,10.0
86,191,7,13.325581395348838,235,6.60818908727887
4,3,1,4.5,196,8.407612425437616
40,15,2,2.25,120,7.166270451671786
19,40,3,12.631578947368421,202,9.013781564939466
91,100,5,6.593406593406594,136,5.328798733463846
106,152,8,8.60377358490566,167,4.28133484133911
18,68,5,22.666666666666664,206,10.0
100,144,7,8.64,163,3.883015912655225
116,144,10,7.448275862068966,149,2.1983498301603888
108,226,9,12.555555555555555,239,4.854111083950199
95,87,8,5.494736842105263,124,3.694863478085724
49,65,4,7.959183673469387,177,6.75817839627055
53,51,6,5.773584905660377,162,5.269166458476743
74,166,6,13.45945945945946,220,7.144707508571317
72,61,6,5.083333333333333,136,4.3086504710261755
89,131,7,8.831460674157304,171,4.198648659127799
59,124,6,12.610169491525426,208,6.9733129809936925
5,1,2,1.2000000000000002,204,7.234323711817431
55,75,6,8.181818181818182,204,5.313651201999948
95,155,9,9.789473684210526,198,3.2389735503641512
61,148,7,14.557377049180328,225,6.949644938692328
86,140,8,9.767441860465116,203,4.038571170663748
86,179,9,12.488372093023257,232,5.214598299478833
59,44,3,4.474576271186441,181,6.830699431590457
81,138,8,10.222222222222221,236,4.991481619761672
97,111,8,6.865979381443299,125,2.6665027032611546
30,98,2,19.6,240,10.0
77,109,6,8.493506493506493,155,5.298531895793645
74,153,5,12.405405405405405,199,6.678986055161659
13,1,3,0.46153846153846156,121,6.1546690038652745
45,32,5,4.266666666666667,228,6.393031081118099
92,167,9,10.891304347826088,219,4.28616449698744
22,1,3,0.2727272727272727,182,7.11294716460797
26,1,1,0.23076923076923078,174,7.032959013397827
76,70,6,5.526315789473684,124,5.219204373866277
22,2,4,0.5454545454545454,136,4.853742045392939
96,164,8,10.25,186,4.458503495504424
27,58,3,12.88888888888889,121,8.594224954774996
4,1,1,1.5,156,8.472784411702628
10,1,1,0.6000000000000001,230,7.355470509917709
115,203,9,10.591304347826087,213,4.287925982769589
38,81,4,12.789473684210527,165,8.042377514998641
26,1,2,0.23076923076923078,194,5.8754244987602515
75,107,7,8.56,134,4.353666232716009
75,100,7,8.0,192,4.320665181300604
47,102,6,13.02127659574468,223,8.144335891089153
24,53,4,13.25,140,9.153870711546803
56,84,7,9.0,133,5.143421329540313
61,58,7,5.704918032786885,196,4.509705900205928
83,115,7,8.313253012048193,183,5.0849135237139995
109,139,10,7.651376146788991,146,2.2162601495816343
17,36,1,12.705882352941178,218,10.0
78,189,9,14.538461538461537,238,6.115408620853043
79,108,6,8.20253164556962,164,5.229876217983879
86,145,4,10.116279069767442,174,7.047473618870805
68,78,4,6.88235294117647,175,5.96042915681495
97,171,9,10.577319587628866,217,3.8782662666388332
4,17,1,25.5,142,10.0
54,126,3,14.0,190,8.889353722645044
43,70,4,9.767441860465116,173,7.094732897969346
38,62,4,9.789473684210526,165,7.871505336032052
88,133,10,9.068181818181818,176,3.098600172204801
38,79,4,12.473684210526315,142,7.769003330854954
95,162,6,10.23157894736842,208,4.90614541957982
118,121,10,6.1525423728813555,122,2.015890570577484
